station_name,latitude_x,longitude_x,business_name,rating,review_count,distance_m,business_latitude,business_longitude,categories,address,city,state,postal_code,source,name,latitude_y,longitude_y,free_bikes,empty_slots,total_docks
"001100 - Strand, Strand",51.512582,-0.1150572999999894,Wahaca,3.9,318,705.7245582264734,51.5103409,-0.1245423,Mexican,66 Chandos Place,London,XGL,WC2N 4HG,yelp,"001100 - Strand, Strand",51.512582,-0.1150572999999894,0,31,31
"200241 - Bonner Gate, Victoria Park",51.53341,-0.049591815,Dishoom,4.5,749,2112.796063818129,51.5245310066818,-0.076594190862934,"Indian, Breakfast & Brunch",7 Boundary Street,London,XGL,E2 7JE,yelp,"200241 - Bonner Gate, Victoria Park",51.53341,-0.049591815,20,0,20
"200241 - Bonner Gate, Victoria Park",51.53341,-0.049591815,Bistrotheque,4.2,103,455.9759707853637,51.5341223088385,-0.0560837915559814,French,23-27 Wadeson Street,London,XGL,E2 9DR,yelp,"200241 - Bonner Gate, Victoria Park",51.53341,-0.049591815,20,0,20
"200241 - Bonner Gate, Victoria Park",51.53341,-0.049591815,The Hemingway,4.4,21,427.5579428932944,51.537232212707,-0.048917991861221,"Pubs, Gastropubs",84 Victoria Park Road,London,XGL,E9 7JL,yelp,"200241 - Bonner Gate, Victoria Park",51.53341,-0.049591815,20,0,20
"200241 - Bonner Gate, Victoria Park",51.53341,-0.049591815,Brawn,4.4,52,1514.2808196547778,51.5289277153112,-0.0702632793320869,Modern European,49 Columbia Road,London,XGL,E2 7RG,yelp,"200241 - Bonner Gate, Victoria Park",51.53341,-0.049591815,20,0,20
"200241 - Bonner Gate, Victoria Park",51.53341,-0.049591815,The Clove Club,4.4,118,2161.571394202838,51.5270489,-0.0791196,"British, Cocktail Bars",Shoreditch Town Hall,London,XGL,EC1V 9LT,yelp,"200241 - Bonner Gate, Victoria Park",51.53341,-0.049591815,20,0,20
"200241 - Bonner Gate, Victoria Park",51.53341,-0.049591815,Dishoom,4.5,2846,5838.145909392944,51.512447030091,-0.1269579217873,Indian,12 Upper Saint Martin's Lane,London,XGL,WC2H 9FB,yelp,"200241 - Bonner Gate, Victoria Park",51.53341,-0.049591815,20,0,20
"200241 - Bonner Gate, Victoria Park",51.53341,-0.049591815,Typing Room,4.9,12,557.0981790059831,51.53049,-0.055754,Modern European,8 Patriot Square,London,XGL,E2 9NF,yelp,"200241 - Bonner Gate, Victoria Park",51.53341,-0.049591815,20,0,20
"200241 - Bonner Gate, Victoria Park",51.53341,-0.049591815,Hawksmoor Spitalfields,4.4,194,2260.482013837684,51.5211502,-0.075657,"Steakhouses, British",157a Commercial Street,London,XGL,E1 6BJ,yelp,"200241 - Bonner Gate, Victoria Park",51.53341,-0.049591815,20,0,20
"200241 - Bonner Gate, Victoria Park",51.53341,-0.049591815,Flat Iron,4.7,64,2334.418641836901,51.5247221,-0.0804249,Steakhouses,77 Curtain Road,Shoreditch,XGL,EC2A 3BS,yelp,"200241 - Bonner Gate, Victoria Park",51.53341,-0.049591815,20,0,20
"200241 - Bonner Gate, Victoria Park",51.53341,-0.049591815,Blacklock,4.9,42,2387.037973277537,51.52595,-0.08199,Steakhouses,28-30 Rivington Street,London,XGL,EC2A 3DZ,yelp,"200241 - Bonner Gate, Victoria Park",51.53341,-0.049591815,20,0,20
"200241 - Bonner Gate, Victoria Park",51.53341,-0.049591815,The Mayfair Chippy,4.5,606,7527.267921193575,51.5131345,-0.1533961,Fish & Chips,14 North Audley Street,London,XGL,W1K 6WE,yelp,"200241 - Bonner Gate, Victoria Park",51.53341,-0.049591815,20,0,20
"200241 - Bonner Gate, Victoria Park",51.53341,-0.049591815,Buen Ayre,4.4,69,902.8833180703372,51.5367839,-0.0614894,Argentine,50 Broadway Market,London,XGL,E8 4QJ,yelp,"200241 - Bonner Gate, Victoria Park",51.53341,-0.049591815,20,0,20
"200241 - Bonner Gate, Victoria Park",51.53341,-0.049591815,The Palomar Restaurant,4.7,143,6260.519651787339,51.5111632,-0.1327159,"Middle Eastern, Mediterranean",34 Rupert Street,London,XGL,W1D 6DN,yelp,"200241 - Bonner Gate, Victoria Park",51.53341,-0.049591815,20,0,20
"200241 - Bonner Gate, Victoria Park",51.53341,-0.049591815,The Pig and Butcher,4.5,134,3984.136426110926,51.537442542029,-0.10682789450616,"British, Gastropubs",80 Liverpool Road,London,XGL,N1 0QD,yelp,"200241 - Bonner Gate, Victoria Park",51.53341,-0.049591815,20,0,20
"200241 - Bonner Gate, Victoria Park",51.53341,-0.049591815,Flat Iron,4.6,272,5733.827672404687,51.5108326561998,-0.124100585093387,Steakhouses,17-18 Henrietta Street,Covent Garden,XGL,WC2E 8QH,yelp,"200241 - Bonner Gate, Victoria Park",51.53341,-0.049591815,20,0,20
"200241 - Bonner Gate, Victoria Park",51.53341,-0.049591815,Smokestak,4.4,49,2000.0071166648595,51.5236,-0.0738245,Barbeque,35 Sclater Street,Shoreditch,XGL,E1 6LB,yelp,"200241 - Bonner Gate, Victoria Park",51.53341,-0.049591815,20,0,20
"200241 - Bonner Gate, Victoria Park",51.53341,-0.049591815,Dishoom,4.5,808,6635.441389332846,51.513087,-0.139767,Indian,22 Kingly Street,London,XGL,W1B 5QP,yelp,"200241 - Bonner Gate, Victoria Park",51.53341,-0.049591815,20,0,20
"200241 - Bonner Gate, Victoria Park",51.53341,-0.049591815,Padella,4.5,313,4208.930727961359,51.5051451,-0.0899515,Italian,6 Southwark Street,London,XGL,SE1 1TQ,yelp,"200241 - Bonner Gate, Victoria Park",51.53341,-0.049591815,20,0,20
"200241 - Bonner Gate, Victoria Park",51.53341,-0.049591815,Duck & Waffle,4.0,978,2893.952712701415,51.516178,-0.08094,"Modern European, Bars, British",110 Bishopsgate,London,XGL,EC2N 4AY,yelp,"200241 - Bonner Gate, Victoria Park",51.53341,-0.049591815,20,0,20
"200241 - Bonner Gate, Victoria Park",51.53341,-0.049591815,Hawksmoor Seven Dials,4.4,430,5710.355204624625,51.5134998914001,-0.12567396291297,"British, Steakhouses, Cocktail Bars",11 Langley Street,London,XGL,WC2H 9JG,yelp,"200241 - Bonner Gate, Victoria Park",51.53341,-0.049591815,20,0,20
"200241 - Bonner Gate, Victoria Park",51.53341,-0.049591815,Palmers Restaurant,4.9,14,587.3725370281991,51.529282,-0.045843,"British, Diners, Modern European",238 Roman Road,London,XGL,E2 0RY,yelp,"200241 - Bonner Gate, Victoria Park",51.53341,-0.049591815,20,0,20
"200241 - Bonner Gate, Victoria Park",51.53341,-0.049591815,Clos Maggiore,4.3,160,5731.364656232832,51.51166,-0.124695,"French, Mediterranean",33 King Street,London,XGL,WC2E 8JD,yelp,"200241 - Bonner Gate, Victoria Park",51.53341,-0.049591815,20,0,20
"200241 - Bonner Gate, Victoria Park",51.53341,-0.049591815,E Pellicci,4.7,112,1233.4625079317425,51.5265159984371,-0.0635611602914123,"Italian, Cafes, Breakfast & Brunch",332 Bethnal Green Road,London,XGL,E2 0AG,yelp,"200241 - Bonner Gate, Victoria Park",51.53341,-0.049591815,20,0,20
"200241 - Bonner Gate, Victoria Park",51.53341,-0.049591815,Petrus,4.5,145,8312.87383902341,51.4993674,-0.1565204,French,1 Kinnerton Street,London,XGL,SW1X 8EA,yelp,"200241 - Bonner Gate, Victoria Park",51.53341,-0.049591815,20,0,20
"200241 - Bonner Gate, Victoria Park",51.53341,-0.049591815,Tayyabs,3.9,769,2034.9517586480863,51.5172233660434,-0.0633161000573224,"Indian, Pakistani, Halal",83-89 Fieldgate Street,London,XGL,E1 1JU,yelp,"200241 - Bonner Gate, Victoria Park",51.53341,-0.049591815,20,0,20
"200241 - Bonner Gate, Victoria Park",51.53341,-0.049591815,Andina,4.1,158,2156.795879992565,51.5243208695971,-0.077134990126122,"Breakfast & Brunch, Peruvian",60-62 Commercial Street,London,XGL,E1 6LT,yelp,"200241 - Bonner Gate, Victoria Park",51.53341,-0.049591815,20,0,20
"200241 - Bonner Gate, Victoria Park",51.53341,-0.049591815,The Fat Bear,4.5,127,4230.434721148333,51.5131833881734,-0.10138103121642,"American, Soul Food, Cajun/Creole",61 Carter Lane,London,XGL,EC4V 5DY,yelp,"200241 - Bonner Gate, Victoria Park",51.53341,-0.049591815,20,0,20
"200241 - Bonner Gate, Victoria Park",51.53341,-0.049591815,St John Bar and Restaurant,4.2,342,3867.167550507496,51.520481,-0.101486,"British, Bars",26 St John Street,London,XGL,EC1M 4AY,yelp,"200241 - Bonner Gate, Victoria Park",51.53341,-0.049591815,20,0,20
"200241 - Bonner Gate, Victoria Park",51.53341,-0.049591815,Little Georgia,4.0,47,1087.5992396818772,51.5331232,-0.0654471,"Gastropubs, Georgian",87 Goldsmiths Row,London,XGL,E2 8QR,yelp,"200241 - Bonner Gate, Victoria Park",51.53341,-0.049591815,20,0,20
"200241 - Bonner Gate, Victoria Park",51.53341,-0.049591815,The Dove,3.9,78,908.4714268112414,51.5363390811417,-0.0618530896556768,"Pubs, Belgian",24-26 Broadway Market,London,XGL,E8 4QJ,yelp,"200241 - Bonner Gate, Victoria Park",51.53341,-0.049591815,20,0,20
"200241 - Bonner Gate, Victoria Park",51.53341,-0.049591815,Burger & Lobster,4.3,259,7265.294416791977,51.5069919134923,-0.145631313738818,"American, Burgers, Seafood",29 Clarges Street,Mayfair,XGL,W1J 7EF,yelp,"200241 - Bonner Gate, Victoria Park",51.53341,-0.049591815,20,0,20
"200241 - Bonner Gate, Victoria Park",51.53341,-0.049591815,Gunpowder,4.4,74,2422.3846424609633,51.5181641,-0.0749311,Indian,11 White's Row,Spitalfields,XGL,E1 7NF,yelp,"200241 - Bonner Gate, Victoria Park",51.53341,-0.049591815,20,0,20
"200241 - Bonner Gate, Victoria Park",51.53341,-0.049591815,Greedy Cow Burgers & Steaks,4.0,59,1370.392546823497,51.525386204778,-0.034555228429624,"Burgers, Steakhouses",2 Grove Road,London,XGL,E3 5AX,yelp,"200241 - Bonner Gate, Victoria Park",51.53341,-0.049591815,20,0,20
"200241 - Bonner Gate, Victoria Park",51.53341,-0.049591815,Hawksmoor,4.4,207,6543.7815909438095,51.5097072807539,-0.136161326657445,"Seafood, Steakhouses",5A Air Street,London,XGL,W1J 0AD,yelp,"200241 - Bonner Gate, Victoria Park",51.53341,-0.049591815,20,0,20
"200241 - Bonner Gate, Victoria Park",51.53341,-0.049591815,Franze & Evans Cafe Shoreditch,4.1,79,1855.505944005352,51.5248675,-0.0726335,"Patisserie/Cake Shop, Breakfast & Brunch, Cafes",101 Redchurch St,London,XGL,E2 7DL,yelp,"200241 - Bonner Gate, Victoria Park",51.53341,-0.049591815,20,0,20
"200241 - Bonner Gate, Victoria Park",51.53341,-0.049591815,The Queens Arms,4.4,251,7682.486613426714,51.4925789,-0.1392194,"British, Pubs, Gastropubs",11 Warwick Way,London,XGL,SW1V 1QT,yelp,"200241 - Bonner Gate, Victoria Park",51.53341,-0.049591815,20,0,20
"200241 - Bonner Gate, Victoria Park",51.53341,-0.049591815,Poppies,3.9,428,2237.3794636327425,51.5202629,-0.074075,"Fish & Chips, Fast Food",6-8 Hanbury Street,London,XGL,E1 6QR,yelp,"200241 - Bonner Gate, Victoria Park",51.53341,-0.049591815,20,0,20
"200241 - Bonner Gate, Victoria Park",51.53341,-0.049591815,Friends of Ours,4.5,104,2409.65192795798,51.5291189,-0.0836995,Cafes,61 Pitfield Street,London,XGL,N1 6BU,yelp,"200241 - Bonner Gate, Victoria Park",51.53341,-0.049591815,20,0,20
"200241 - Bonner Gate, Victoria Park",51.53341,-0.049591815,Hoppers,4.3,145,6090.425457556685,51.5135765075684,-0.131750002503395,"Sri Lankan, Asian Fusion",49 Frith Street,Soho,XGL,W1D 4SG,yelp,"200241 - Bonner Gate, Victoria Park",51.53341,-0.049591815,20,0,20
"200241 - Bonner Gate, Victoria Park",51.53341,-0.049591815,Gymkhana,4.3,244,6949.813467039185,51.50842,-0.1416607,"Indian, Cocktail Bars",42 Albemarle Street,London,XGL,W1S 4JH,yelp,"200241 - Bonner Gate, Victoria Park",51.53341,-0.049591815,20,0,20
"200241 - Bonner Gate, Victoria Park",51.53341,-0.049591815,Flat Iron,4.4,519,6584.772436548817,51.51212,-0.1384008,Steakhouses,17 Beak Street,London,XGL,W1F 9RW,yelp,"200241 - Bonner Gate, Victoria Park",51.53341,-0.049591815,20,0,20
"200241 - Bonner Gate, Victoria Park",51.53341,-0.049591815,Sketch,4.0,1105,6766.487612524623,51.5127614699071,-0.14159163911048,"French, Modern European, Cocktail Bars",9 Conduit Street,London,XGL,W1S 2XG,yelp,"200241 - Bonner Gate, Victoria Park",51.53341,-0.049591815,20,0,20
"200241 - Bonner Gate, Victoria Park",51.53341,-0.049591815,Rules,4.0,267,5676.052798134854,51.5108207,-0.1232501,"British, Bars",35 Maiden Lane,London,XGL,WC2E 7LB,yelp,"200241 - Bonner Gate, Victoria Park",51.53341,-0.049591815,20,0,20
"200241 - Bonner Gate, Victoria Park",51.53341,-0.049591815,Blacklock,4.6,167,6368.457573761762,51.511687,-0.134762,"British, Cocktail Bars, Steakhouses",The Basement,London,XGL,W1D 7LG,yelp,"200241 - Bonner Gate, Victoria Park",51.53341,-0.049591815,20,0,20
"200241 - Bonner Gate, Victoria Park",51.53341,-0.049591815,"OXO Tower Restaurant, Bar And Brasserie",4.0,251,4933.095347340882,51.5083860657884,-0.108466279762297,"British, Cocktail Bars",Barge House st,London,XGL,SE1 9PH,yelp,"200241 - Bonner Gate, Victoria Park",51.53341,-0.049591815,20,0,20
"200241 - Bonner Gate, Victoria Park",51.53341,-0.049591815,Efes,4.4,70,2371.853891516816,51.5161134997069,-0.0696553269835931,Turkish,1 Whitechapel Rd,London,XGL,E1 6TY,yelp,"200241 - Bonner Gate, Victoria Park",51.53341,-0.049591815,20,0,20
"200241 - Bonner Gate, Victoria Park",51.53341,-0.049591815,Kiln,4.3,88,6463.610098035396,51.5114108,-0.1360504,"Noodles, Thai",58 Brewer Street,London,XGL,W1F 9TL,yelp,"200241 - Bonner Gate, Victoria Park",51.53341,-0.049591815,20,0,20
"200241 - Bonner Gate, Victoria Park",51.53341,-0.049591815,Barrafina,4.6,88,5912.188660202108,51.5093806,-0.1258185,Spanish,10 Adelaide Street,London,XGL,WC2N 4HZ,yelp,"200241 - Bonner Gate, Victoria Park",51.53341,-0.049591815,20,0,20
"200241 - Bonner Gate, Victoria Park",51.53341,-0.049591815,Dishoom,4.6,558,5235.834469886065,51.5363182978271,-0.125145272091882,"Indian, Breakfast & Brunch",5 Stable Street,London,XGL,N1C 4AB,yelp,"200241 - Bonner Gate, Victoria Park",51.53341,-0.049591815,20,0,20
"200241 - Bonner Gate, Victoria Park",51.53341,-0.049591815,Hakkasan,4.1,246,5968.239488664027,51.5171482803943,-0.13180578932657,Cantonese,8 Hanway Place,London,XGL,W1T 1HD,yelp,"200241 - Bonner Gate, Victoria Park",51.53341,-0.049591815,20,0,20
"300222 - Fore Street, Guildhall",51.518093,-0.0914017,Duck & Waffle,4.0,978,754.5596868469196,51.516178,-0.08094,"Modern European, Bars, British",110 Bishopsgate,London,XGL,EC2N 4AY,yelp,"300222 - Fore Street, Guildhall",51.518093,-0.0914017,2,22,24
"300222 - Fore Street, Guildhall",51.518093,-0.0914017,The Fat Bear,4.5,127,880.2684123041253,51.5131833881734,-0.10138103121642,"American, Soul Food, Cajun/Creole",61 Carter Lane,London,XGL,EC4V 5DY,yelp,"300222 - Fore Street, Guildhall",51.518093,-0.0914017,2,22,24
"300222 - Fore Street, Guildhall",51.518093,-0.0914017,Dishoom,4.5,749,1249.8314994758498,51.5245310066818,-0.076594190862934,"Indian, Breakfast & Brunch",7 Boundary Street,London,XGL,E2 7JE,yelp,"300222 - Fore Street, Guildhall",51.518093,-0.0914017,2,22,24
"300222 - Fore Street, Guildhall",51.518093,-0.0914017,St John Bar and Restaurant,4.2,342,746.5616051362547,51.520481,-0.101486,"British, Bars",26 St John Street,London,XGL,EC1M 4AY,yelp,"300222 - Fore Street, Guildhall",51.518093,-0.0914017,2,22,24
"300222 - Fore Street, Guildhall",51.518093,-0.0914017,Hawksmoor Spitalfields,4.4,194,1141.1933133373243,51.5211502,-0.075657,"Steakhouses, British",157a Commercial Street,London,XGL,E1 6BJ,yelp,"300222 - Fore Street, Guildhall",51.518093,-0.0914017,2,22,24
"300222 - Fore Street, Guildhall",51.518093,-0.0914017,Padella,4.5,313,1448.1319887596935,51.5051451,-0.0899515,Italian,6 Southwark Street,London,XGL,SE1 1TQ,yelp,"300222 - Fore Street, Guildhall",51.518093,-0.0914017,2,22,24
"300222 - Fore Street, Guildhall",51.518093,-0.0914017,Blacklock,4.9,42,1090.150186033122,51.52595,-0.08199,Steakhouses,28-30 Rivington Street,London,XGL,EC2A 3DZ,yelp,"300222 - Fore Street, Guildhall",51.518093,-0.0914017,2,22,24
"300222 - Fore Street, Guildhall",51.518093,-0.0914017,Hawksmoor Guildhall,4.2,60,290.64091907183945,51.5155006968868,-0.0908641121643541,"Steakhouses, Bars, British",10 Basinghall Street,London,XGL,EC2V 5BQ,yelp,"300222 - Fore Street, Guildhall",51.518093,-0.0914017,2,22,24
"300222 - Fore Street, Guildhall",51.518093,-0.0914017,The Jugged Hare,3.9,81,309.6563568471955,51.520789,-0.090935,"Brasseries, British, Modern European",49 Chiswell Street,London,XGL,EC1Y 4SA,yelp,"300222 - Fore Street, Guildhall",51.518093,-0.0914017,2,22,24
"300222 - Fore Street, Guildhall",51.518093,-0.0914017,Swan,4.1,286,1150.2049419310176,51.50835,-0.096985,"British, Bars, Venues & Event Spaces",Swan Shakespeare's Globe,Bankside,XGL,SE1 9DT,yelp,"300222 - Fore Street, Guildhall",51.518093,-0.0914017,2,22,24
"300222 - Fore Street, Guildhall",51.518093,-0.0914017,Flat Iron,4.7,64,1074.0836668131565,51.5247221,-0.0804249,Steakhouses,77 Curtain Road,Shoreditch,XGL,EC2A 3BS,yelp,"300222 - Fore Street, Guildhall",51.518093,-0.0914017,2,22,24
"300222 - Fore Street, Guildhall",51.518093,-0.0914017,The Clove Club,4.4,118,1309.118978500709,51.5270489,-0.0791196,"British, Cocktail Bars",Shoreditch Town Hall,London,XGL,EC1V 9LT,yelp,"300222 - Fore Street, Guildhall",51.518093,-0.0914017,2,22,24
"300222 - Fore Street, Guildhall",51.518093,-0.0914017,Sushisamba,3.8,307,754.1300081466312,51.516179,-0.080946,"Asian Fusion, Sushi Bars",110 Bishopsgate,London,XGL,EC2N 4AY,yelp,"300222 - Fore Street, Guildhall",51.518093,-0.0914017,2,22,24
"300222 - Fore Street, Guildhall",51.518093,-0.0914017,Dishoom,4.5,2846,2539.2241484084147,51.512447030091,-0.1269579217873,Indian,12 Upper Saint Martin's Lane,London,XGL,WC2H 9FB,yelp,"300222 - Fore Street, Guildhall",51.518093,-0.0914017,2,22,24
"300222 - Fore Street, Guildhall",51.518093,-0.0914017,Ottolenghi Spitalfields,4.3,103,984.893098874848,51.5181446,-0.0771446,"Mediterranean, Modern European",50 Artillery Lane,London,XGL,E1 7LJ,yelp,"300222 - Fore Street, Guildhall",51.518093,-0.0914017,2,22,24
"300222 - Fore Street, Guildhall",51.518093,-0.0914017,"OXO Tower Restaurant, Bar And Brasserie",4.0,251,1599.838163087781,51.5083860657884,-0.108466279762297,"British, Cocktail Bars",Barge House st,London,XGL,SE1 9PH,yelp,"300222 - Fore Street, Guildhall",51.518093,-0.0914017,2,22,24
"300222 - Fore Street, Guildhall",51.518093,-0.0914017,Hawksmoor Seven Dials,4.4,430,2425.889194617343,51.5134998914001,-0.12567396291297,"British, Steakhouses, Cocktail Bars",11 Langley Street,London,XGL,WC2H 9JG,yelp,"300222 - Fore Street, Guildhall",51.518093,-0.0914017,2,22,24
"300222 - Fore Street, Guildhall",51.518093,-0.0914017,Wright Brothers,4.1,105,1385.9191190230272,51.5056293987386,-0.0915365713523675,Seafood,11 Stoney Street,London,XGL,SE1 9AD,yelp,"300222 - Fore Street, Guildhall",51.518093,-0.0914017,2,22,24
"300222 - Fore Street, Guildhall",51.518093,-0.0914017,Burger and Lobster,4.2,70,536.372301117011,51.5136669051182,-0.094483494758606,American,Units 5 & 6 Bow Bells House,London,XGL,EC4M 9SH,yelp,"300222 - Fore Street, Guildhall",51.518093,-0.0914017,2,22,24
"300222 - Fore Street, Guildhall",51.518093,-0.0914017,Poppies,3.9,428,1222.89535105917,51.5202629,-0.074075,"Fish & Chips, Fast Food",6-8 Hanbury Street,London,XGL,E1 6QR,yelp,"300222 - Fore Street, Guildhall",51.518093,-0.0914017,2,22,24
"300222 - Fore Street, Guildhall",51.518093,-0.0914017,Andina,4.1,158,1205.7809218982493,51.5243208695971,-0.077134990126122,"Breakfast & Brunch, Peruvian",60-62 Commercial Street,London,XGL,E1 6LT,yelp,"300222 - Fore Street, Guildhall",51.518093,-0.0914017,2,22,24
"300222 - Fore Street, Guildhall",51.518093,-0.0914017,Mango Indian,4.4,165,1464.091191628637,51.504962,-0.092963,Indian,Cromwell Building,London,XGL,SE1 9HR,yelp,"300222 - Fore Street, Guildhall",51.518093,-0.0914017,2,22,24
"300222 - Fore Street, Guildhall",51.518093,-0.0914017,Gunpowder,4.4,74,1149.346851794406,51.5181641,-0.0749311,Indian,11 White's Row,Spitalfields,XGL,E1 7NF,yelp,"300222 - Fore Street, Guildhall",51.518093,-0.0914017,2,22,24
"300222 - Fore Street, Guildhall",51.518093,-0.0914017,Hawksmoor,4.4,52,1318.914818190874,51.5062318,-0.0913238,"Steakhouses, Wine Bars, Cocktail Bars",16 Winchester Walk,London,XGL,SE1 9AQ,yelp,"300222 - Fore Street, Guildhall",51.518093,-0.0914017,2,22,24
"300222 - Fore Street, Guildhall",51.518093,-0.0914017,The Pig and Butcher,4.5,134,2401.6806787252235,51.537442542029,-0.10682789450616,"British, Gastropubs",80 Liverpool Road,London,XGL,N1 0QD,yelp,"300222 - Fore Street, Guildhall",51.518093,-0.0914017,2,22,24
"300222 - Fore Street, Guildhall",51.518093,-0.0914017,Sushi Tetsu,4.8,23,1044.6687257203162,51.5232787973028,-0.103991949209005,Sushi Bars,12 Jerusalem Passage,London,XGL,EC1V 4JP,yelp,"300222 - Fore Street, Guildhall",51.518093,-0.0914017,2,22,24
"300222 - Fore Street, Guildhall",51.518093,-0.0914017,Lobos Meat and Tapas,4.5,41,1395.0078084034003,51.5056258,-0.0891513,"Tapas/Small Plates, Tapas Bars, Spanish",14 Borough High Street,London,XGL,SE1 9QG,yelp,"300222 - Fore Street, Guildhall",51.518093,-0.0914017,2,22,24
"300222 - Fore Street, Guildhall",51.518093,-0.0914017,Old Fountain,4.4,46,1006.97846052032,51.527072,-0.089101,"Pubs, Gastropubs",3 Baldwin Street,London,XGL,EC1V 9NU,yelp,"300222 - Fore Street, Guildhall",51.518093,-0.0914017,2,22,24
"300222 - Fore Street, Guildhall",51.518093,-0.0914017,Rucoletta,4.3,32,469.4748551252708,51.5151374,-0.0962468,"Italian, Wine Bars",6 Foster Lane,London,XGL,EC2V 6HH,yelp,"300222 - Fore Street, Guildhall",51.518093,-0.0914017,2,22,24
"300222 - Fore Street, Guildhall",51.518093,-0.0914017,Ozone Coffee,4.4,210,802.5329014404322,51.524683689256,-0.086674106560876,"Coffee & Tea, Breakfast & Brunch",11 Leonard Street,London,XGL,EC2A 4AQ,yelp,"300222 - Fore Street, Guildhall",51.518093,-0.0914017,2,22,24
"300222 - Fore Street, Guildhall",51.518093,-0.0914017,Flat Iron,4.6,272,2402.4187472808603,51.5108326561998,-0.124100585093387,Steakhouses,17-18 Henrietta Street,Covent Garden,XGL,WC2E 8QH,yelp,"300222 - Fore Street, Guildhall",51.518093,-0.0914017,2,22,24
"300222 - Fore Street, Guildhall",51.518093,-0.0914017,The Mayfair Chippy,4.5,606,4325.093623782778,51.5131345,-0.1533961,Fish & Chips,14 North Audley Street,London,XGL,W1K 6WE,yelp,"300222 - Fore Street, Guildhall",51.518093,-0.0914017,2,22,24
"300222 - Fore Street, Guildhall",51.518093,-0.0914017,Polo 24 Hour Bar,4.0,124,770.8997335429332,51.517821,-0.080269,"Diners, Cafes, Breakfast & Brunch",176 Bishopsgate,London,XGL,EC2M 4NQ,yelp,"300222 - Fore Street, Guildhall",51.518093,-0.0914017,2,22,24
"300222 - Fore Street, Guildhall",51.518093,-0.0914017,Dinner by Heston Blumenthal,4.4,322,5064.837349293019,51.502163,-0.159966,British,66 Knightsbridge,London,XGL,SW1X 7LA,yelp,"300222 - Fore Street, Guildhall",51.518093,-0.0914017,2,22,24
"300222 - Fore Street, Guildhall",51.518093,-0.0914017,Dishoom,4.5,808,3392.695362447462,51.513087,-0.139767,Indian,22 Kingly Street,London,XGL,W1B 5QP,yelp,"300222 - Fore Street, Guildhall",51.518093,-0.0914017,2,22,24
"300222 - Fore Street, Guildhall",51.518093,-0.0914017,The Table,4.2,319,1501.9976484185838,51.505604,-0.099671,"British, Breakfast & Brunch, Bars",83 Southwark Street,London,XGL,SE1 0HX,yelp,"300222 - Fore Street, Guildhall",51.518093,-0.0914017,2,22,24
"300222 - Fore Street, Guildhall",51.518093,-0.0914017,Smokestak,4.4,49,1361.6088457765732,51.5236,-0.0738245,Barbeque,35 Sclater Street,Shoreditch,XGL,E1 6LB,yelp,"300222 - Fore Street, Guildhall",51.518093,-0.0914017,2,22,24
"300222 - Fore Street, Guildhall",51.518093,-0.0914017,Ngon Ngon,4.5,67,1347.7186255363356,51.5221634,-0.1097323,"Vietnamese, Noodles",144 Clerkenwell Road,London,XGL,EC1R 5DP,yelp,"300222 - Fore Street, Guildhall",51.518093,-0.0914017,2,22,24
"300222 - Fore Street, Guildhall",51.518093,-0.0914017,Clos Maggiore,4.3,160,2412.3178391939896,51.51166,-0.124695,"French, Mediterranean",33 King Street,London,XGL,WC2E 8JD,yelp,"300222 - Fore Street, Guildhall",51.518093,-0.0914017,2,22,24
"300222 - Fore Street, Guildhall",51.518093,-0.0914017,Friends of Ours,4.5,104,1332.2361901683885,51.5291189,-0.0836995,Cafes,61 Pitfield Street,London,XGL,N1 6BU,yelp,"300222 - Fore Street, Guildhall",51.518093,-0.0914017,2,22,24
"300222 - Fore Street, Guildhall",51.518093,-0.0914017,Goodman City,4.7,32,425.0801405933529,51.5143089294434,-0.0905290022492409,Steakhouses,11 Old Jewry,London,XGL,EC2R 8DU,yelp,"300222 - Fore Street, Guildhall",51.518093,-0.0914017,2,22,24
"300222 - Fore Street, Guildhall",51.518093,-0.0914017,Cafe Du Marche,4.6,50,703.279178588115,51.5206234,-0.1007171,French,Charterhouse Mews,London,XGL,EC1M 6AH,yelp,"300222 - Fore Street, Guildhall",51.518093,-0.0914017,2,22,24
"300222 - Fore Street, Guildhall",51.518093,-0.0914017,Emilia's Crafted Pasta,4.4,84,1824.5585200606288,51.5072531,-0.0716082,"Italian, Pasta Shops",Unit C3 Ivory House,London,XGL,E1W 1AT,yelp,"300222 - Fore Street, Guildhall",51.518093,-0.0914017,2,22,24
"300222 - Fore Street, Guildhall",51.518093,-0.0914017,Restaurant Gordon Ramsay,4.3,263,6060.014218021281,51.485833,-0.161966,"French, British",68 Royal Hospital Road,London,XGL,SW3 4HP,yelp,"300222 - Fore Street, Guildhall",51.518093,-0.0914017,2,22,24
"300222 - Fore Street, Guildhall",51.518093,-0.0914017,The Palomar Restaurant,4.7,143,2960.891820598523,51.5111632,-0.1327159,"Middle Eastern, Mediterranean",34 Rupert Street,London,XGL,W1D 6DN,yelp,"300222 - Fore Street, Guildhall",51.518093,-0.0914017,2,22,24
"300222 - Fore Street, Guildhall",51.518093,-0.0914017,fish!,3.8,234,1373.391687934623,51.5057616189729,-0.0902772509261922,"Fish & Chips, Seafood",Cathedral Street,London,XGL,SE1 9AL,yelp,"300222 - Fore Street, Guildhall",51.518093,-0.0914017,2,22,24
